#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
h_cdk5Pathway	9	11	3	950	0.31	6	18179	0.03	FOXC1,FOXL1,MZF1	ENSG00000064300,ENSG00000102882,ENSG00000134259,ENSG00000136908,ENSG00000167751,ENSG00000235807	2.2584131956E0	8.24775E-3	2.73584E-2
h_cdMacPathway	13	18	3	950	0.31	10	18175	0.05	FOXC1,FOXL1,MZF1	ENSG00000102882,ENSG00000154229,ENSG00000182621,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.7473675135E0	2.42001E-2	5.10266E-2
h_cell2cellPathway	8	9	2	951	0.21	6	18179	0.03	FOXC1,FOXL1	ENSG00000044115,ENSG00000077522,ENSG00000103653,ENSG00000146006,ENSG00000168036,ENSG00000183230	1.8518960095E0	5.67908E-2	9.30426E-2
h_cellcyclePathway	13	17	4	949	0.42	9	18176	0.05	FOXC1,FOXL1,MZF1,TFDP1	ENSG00000080839,ENSG00000105173,ENSG00000111276,ENSG00000118971,ENSG00000123374,ENSG00000124762,ENSG00000129355,ENSG00000134057,ENSG00000164045	2.1415183067E0	3.04333E-3	1.47819E-2
h_ceramidePathway	12	17	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MAP3K1	ENSG00000064012,ENSG00000065559,ENSG00000067182,ENSG00000102871,ENSG00000102882,ENSG00000127191,ENSG00000156709,ENSG00000166311,ENSG00000168040	1.8527830483E0	1.93178E-2	4.41549E-2
h_chemicalPathway	14	15	3	950	0.31	11	18174	0.06	FOXC1,FOXL1,MZF1	ENSG00000015475,ENSG00000120868,ENSG00000132906,ENSG00000137076,ENSG00000141510,ENSG00000142208,ENSG00000143799,ENSG00000149311,ENSG00000154229,ENSG00000164305,ENSG00000165806	1.6520023115E0	2.96835E-2	5.80858E-2
h_classicPathway	8	9	2	951	0.21	6	18179	0.03	FOXC1,FOXL1	ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000166278,ENSG00000182326,ENSG00000227746	1.8518960095E0	5.67908E-2	9.30426E-2
h_compPathway	15	16	2	951	0.21	13	18172	0.07	FOXC1,FOXL1	ENSG00000009724,ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000127241,ENSG00000165471,ENSG00000166278,ENSG00000182326,ENSG00000227746,ENSG00000239754,ENSG00000241534,ENSG00000242335,ENSG00000243570	1.0783209874E0	1.69812E-1	2.17872E-1
h_cremPathway	5	5	2	951	0.21	3	18182	0.02	FOXC1,FOXL1	ENSG00000112214,ENSG00000164742,ENSG00000170820	2.545208202E0	2.24002E-2	4.91359E-2
h_ctcfPathway	14	21	4	949	0.42	10	18175	0.05	FOXC1,FOXL1,MTOR,MZF1	ENSG00000069702,ENSG00000105369,ENSG00000106799,ENSG00000111276,ENSG00000119699,ENSG00000121879,ENSG00000135679,ENSG00000141510,ENSG00000171862,ENSG00000225134	2.0361027719E0	4.09426E-3	1.6377E-2
h_ctla4Pathway	14	17	2	951	0.21	12	18173	0.07	FOXC1,FOXL1	ENSG00000109471,ENSG00000114013,ENSG00000121879,ENSG00000160223,ENSG00000160654,ENSG00000163600,ENSG00000178562,ENSG00000179295,ENSG00000182866,ENSG00000206240,ENSG00000206306,ENSG00000225134	1.1584187233E0	1.51939E-1	1.96797E-1
h_ctlPathway	8	8	1	952	0.1	7	18178	0.04	FOXC1	ENSG00000005844,ENSG00000026103,ENSG00000090339,ENSG00000117560,ENSG00000160255,ENSG00000160654,ENSG00000180644	1.0034921668E0	3.35491E-1	3.77081E-1
h_cxcr4Pathway	11	17	2	951	0.21	9	18176	0.05	FOXC1,FOXL1	ENSG00000102882,ENSG00000120899,ENSG00000121879,ENSG00000121966,ENSG00000124181,ENSG00000139144,ENSG00000154229,ENSG00000156052,ENSG00000225134	1.4462658622E0	1.01144E-1	1.38246E-1
h_cytokinePathway	19	20	1	952	0.1	18	18167	0.1	FOXC1	ENSG00000109471,ENSG00000112115,ENSG00000113525,ENSG00000115008,ENSG00000136634,ENSG00000164136,ENSG00000164399,ENSG00000169194,ENSG00000169429,ENSG00000171855,ENSG00000197919,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	58425.247751E-6	6.21283E-1	6.47467E-1
h_dcPathway	12	13	2	951	0.21	10	18175	0.05	FOXC1,MZF1	ENSG00000101017,ENSG00000105383,ENSG00000110448,ENSG00000113525,ENSG00000136634,ENSG00000164399,ENSG00000169194,ENSG00000171855,ENSG00000196664,ENSG00000197919	1.3408503274E0	1.17509E-1	1.5745E-1
h_deathPathway	23	24	3	950	0.31	20	18165	0.11	FOXC1,MZF1,XIAP	ENSG00000003400,ENSG00000003402,ENSG00000006062,ENSG00000015475,ENSG00000023445,ENSG00000064012,ENSG00000102871,ENSG00000110330,ENSG00000120868,ENSG00000121858,ENSG00000127191,ENSG00000132906,ENSG00000148935,ENSG00000160049,ENSG00000160789,ENSG00000164305,ENSG00000165806,ENSG00000168040,ENSG00000169598,ENSG00000197694	1.0536699752E0	1.04094E-1	1.41567E-1
h_dspPathway	7	9	3	950	0.31	4	18181	0.02	FOXC1,FOXL1,MZF1	ENSG00000102882,ENSG00000112062,ENSG00000120129,ENSG00000184545	2.6639883147E0	3.7042E-3	1.57428E-2
h_ecmPathway	12	16	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,SHC1	ENSG00000067560,ENSG00000067900,ENSG00000100852,ENSG00000102882,ENSG00000121879,ENSG00000137076,ENSG00000150093,ENSG00000225134,ENSG00000235865	1.8527830483E0	1.93178E-2	4.41549E-2
h_edg1Pathway	20	22	4	949	0.42	16	18169	0.09	FOXC1,FOXL1,ITGB3,MZF1	ENSG00000067560,ENSG00000102882,ENSG00000104763,ENSG00000121879,ENSG00000135587,ENSG00000136238,ENSG00000138448,ENSG00000142208,ENSG00000153820,ENSG00000154229,ENSG00000164742,ENSG00000166311,ENSG00000170989,ENSG00000182621,ENSG00000197461,ENSG00000225134	1.5657689644E0	1.56285E-2	4.01033E-2
h_EfpPathway	9	10	1	952	0.1	8	18177	0.04	FOXC1	ENSG00000091831,ENSG00000108504,ENSG00000121060,ENSG00000123374,ENSG00000134057,ENSG00000141510,ENSG00000175793,ENSG00000198742	869905.76114E-6	3.68595E-1	4.01031E-1
h_egfr_smrtePathway	8	8	4	949	0.42	4	18181	0.02	FOXC1,FOXL1,MAP3K1,MZF1	ENSG00000109906,ENSG00000112062,ENSG00000138798,ENSG00000146648	2.9527235731E0	3.64025E-4	4.71499E-3
h_eif4Pathway	19	22	4	949	0.42	15	18170	0.08	FOXC1,FOXL1,MTOR,MZF1	ENSG00000005882,ENSG00000070756,ENSG00000075151,ENSG00000079277,ENSG00000102882,ENSG00000110321,ENSG00000112062,ENSG00000112964,ENSG00000114867,ENSG00000121879,ENSG00000142208,ENSG00000154229,ENSG00000156976,ENSG00000171862,ENSG00000225134	1.6303625228E0	1.3005E-2	3.76314E-2
h_eponfkbPathway	6	6	2	951	0.21	4	18181	0.02	FOXC1,HIF1A	ENSG00000096968,ENSG00000124762,ENSG00000130427,ENSG00000143437	2.2574711286E0	3.25014E-2	6.18208E-2
h_epoPathway	9	15	4	949	0.42	5	18180	0.03	FOXC1,FOXL1,MZF1,SHC1	ENSG00000096968,ENSG00000102882,ENSG00000111679,ENSG00000124181,ENSG00000130427	2.7295250178E0	6.29423E-4	5.70677E-3
h_eradPathway	11	11	3	950	0.31	8	18177	0.04	FOXC1,FOXL1,MZF1	ENSG00000055130,ENSG00000089597,ENSG00000104774,ENSG00000116661,ENSG00000126261,ENSG00000134109,ENSG00000196547,ENSG00000198162	1.9706211E0	1.50365E-2	3.93263E-2
h_erbB4pathway	4	7	1	952	0.1	3	18182	0.02	FOXC1	ENSG00000151694,ENSG00000154229,ENSG00000178568	1.8510100492E0	1.84808E-1	2.33804E-1
h_erk5Pathway	11	13	4	949	0.42	7	18178	0.04	FOXC1,FOXL1,MZF1,SHC1	ENSG00000102882,ENSG00000117676,ENSG00000118260,ENSG00000121879,ENSG00000124181,ENSG00000142208,ENSG00000225134	2.3929427641E0	1.52145E-3	8.80499E-3
h_erythPathway	10	10	1	952	0.1	9	18176	0.05	FOXC1	ENSG00000017427,ENSG00000049130,ENSG00000095752,ENSG00000108342,ENSG00000115008,ENSG00000119699,ENSG00000122025,ENSG00000130427,ENSG00000164399	752067.70939E-6	4.00051E-1	4.28402E-1
h_etcPathway	5	5	2	951	0.21	3	18182	0.02	FOXC1,FOXL1	ENSG00000073578,ENSG00000115159,ENSG00000169100	2.545208202E0	2.24002E-2	4.91359E-2
h_extrinsicPathway	11	13	2	951	0.21	9	18176	0.05	FOXC1,FOXL1	ENSG00000057593,ENSG00000115718,ENSG00000117525,ENSG00000126218,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000184500,ENSG00000198734	1.4462658622E0	1.01144E-1	1.38246E-1
h_fasPathway	22	27	5	948	0.52	17	18168	0.09	FOXC1,FOXL1,MAP3K1,MZF1,PAK1	ENSG00000003400,ENSG00000003402,ENSG00000026103,ENSG00000064012,ENSG00000065559,ENSG00000104312,ENSG00000117560,ENSG00000143799,ENSG00000160049,ENSG00000160789,ENSG00000164305,ENSG00000165806,ENSG00000168040,ENSG00000169598,ENSG00000176619,ENSG00000180370,ENSG00000197694	1.7292871499E0	3.92647E-3	1.6377E-2
h_fbw7Pathway	7	7	3	950	0.31	4	18181	0.02	FOXC1,MZF1,TFDP1	ENSG00000055130,ENSG00000105173,ENSG00000109670,ENSG00000123374	2.6639883147E0	3.7042E-3	1.57428E-2
h_fcer1Pathway	21	35	5	948	0.52	16	18169	0.09	FOXC1,FOXL1,MAP3K1,MZF1,SHC1	ENSG00000010671,ENSG00000065559,ENSG00000076984,ENSG00000100968,ENSG00000102882,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000138814,ENSG00000141968,ENSG00000158869,ENSG00000160014,ENSG00000179639,ENSG00000180370,ENSG00000198668,ENSG00000225134	1.789966812E0	3.16199E-3	1.48287E-2
h_fibrinolysisPathway	10	11	1	952	0.1	9	18176	0.05	FOXC1	ENSG00000080618,ENSG00000106366,ENSG00000122194,ENSG00000122861,ENSG00000124491,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000197632	752067.70939E-6	4.00051E-1	4.28402E-1
h_flumazenilPathway	7	6	3	950	0.31	4	18181	0.02	FOXC1,FOXL1,MZF1	ENSG00000011677,ENSG00000109158,ENSG00000145863,ENSG00000151834	2.6639883147E0	3.7042E-3	1.57428E-2
h_fMLPpathway	19	22	5	948	0.52	14	18171	0.08	FOXC1,FOXL1,MAP3K1,MZF1,PAK1	ENSG00000008118,ENSG00000034152,ENSG00000060558,ENSG00000100968,ENSG00000102882,ENSG00000112062,ENSG00000120910,ENSG00000136238,ENSG00000138814,ENSG00000139144,ENSG00000158517,ENSG00000160014,ENSG00000182621,ENSG00000198668	1.9236082762E0	1.96275E-3	1.10709E-2
h_freePathway	12	12	1	952	0.1	11	18174	0.06	FOXC1	ENSG00000100983,ENSG00000104687,ENSG00000158125,ENSG00000169429,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	551286.97267E-6	4.58345E-1	4.86992E-1
h_g1Pathway	18	23	4	949	0.42	14	18171	0.08	FOXC1,FOXL1,MZF1,TFDP1	ENSG00000097007,ENSG00000105173,ENSG00000111276,ENSG00000116478,ENSG00000119699,ENSG00000123374,ENSG00000124762,ENSG00000141510,ENSG00000145604,ENSG00000149311,ENSG00000164045,ENSG00000166949,ENSG00000175054,ENSG00000228716	1.6994104285E0	1.06803E-2	3.37795E-2
h_g2Pathway	20	22	2	951	0.21	18	18167	0.1	FOXC1,MZF1	ENSG00000012048,ENSG00000100393,ENSG00000116717,ENSG00000117676,ENSG00000124762,ENSG00000128245,ENSG00000129355,ENSG00000134057,ENSG00000134308,ENSG00000135679,ENSG00000141510,ENSG00000149311,ENSG00000149554,ENSG00000158402,ENSG00000164045,ENSG00000166483,ENSG00000166851,ENSG00000175054	752623.40056E-6	2.62612E-1	3.05556E-1
h_gcrPathway	13	14	2	951	0.21	11	18174	0.06	FOXC1,FOXL1	ENSG00000080824,ENSG00000087460,ENSG00000113580,ENSG00000121879,ENSG00000135046,ENSG00000142208,ENSG00000160014,ENSG00000164867,ENSG00000169252,ENSG00000198668,ENSG00000225134	1.2454851255E0	1.34474E-1	1.77558E-1
h_ghPathway	15	23	4	949	0.42	11	18174	0.06	FOXC1,FOXL1,MZF1,SHC1	ENSG00000096968,ENSG00000102882,ENSG00000111679,ENSG00000112964,ENSG00000117676,ENSG00000121879,ENSG00000124181,ENSG00000135100,ENSG00000154229,ENSG00000185338,ENSG00000225134	1.94073757E0	5.36542E-3	2.11507E-2
h_granulocytesPathway	17	18	2	951	0.21	15	18170	0.08	FOXC1,FOXL1	ENSG00000005844,ENSG00000090339,ENSG00000106804,ENSG00000108342,ENSG00000110876,ENSG00000115008,ENSG00000160255,ENSG00000169429,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	935110.0783E-6	2.06455E-1	2.57595E-1
h_gsk3Pathway	12	18	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MZF1	ENSG00000055332,ENSG00000121879,ENSG00000134982,ENSG00000142208,ENSG00000152661,ENSG00000157240,ENSG00000168036,ENSG00000172936,ENSG00000225134	1.8527830483E0	1.93178E-2	4.41549E-2
h_HBxPathway	5	5	3	950	0.31	2	18183	0.01	FOXC1,FOXL1,SHC1	ENSG00000118260,ENSG00000120899	3.3572454941E0	1.14123E-3	7.3908E-3
h_hcmvPathway	12	15	4	949	0.42	8	18177	0.04	FOXC1,FOXL1,MAP3K1,MZF1	ENSG00000034152,ENSG00000102882,ENSG00000112062,ENSG00000118260,ENSG00000121879,ENSG00000142208,ENSG00000185591,ENSG00000225134	2.2593563584E0	2.19272E-3	1.10709E-2
h_hdacPathway	16	21	3	950	0.31	13	18172	0.07	FOXC1,FOXL1,MZF1	ENSG00000008118,ENSG00000017427,ENSG00000112062,ENSG00000120910,ENSG00000121879,ENSG00000128245,ENSG00000129152,ENSG00000138814,ENSG00000140443,ENSG00000142208,ENSG00000160014,ENSG00000198668,ENSG00000225134	1.4848381735E0	4.24294E-2	7.5305E-2
h_hifPathway	14	14	3	950	0.31	11	18174	0.06	FOXC1,HIF1A,MZF1	ENSG00000078401,ENSG00000080824,ENSG00000100393,ENSG00000112715,ENSG00000118260,ENSG00000130427,ENSG00000134333,ENSG00000143437,ENSG00000164867,ENSG00000185624,ENSG00000198363	1.6520023115E0	2.96835E-2	5.80858E-2
h_HivnefPathway	46	53	6	947	0.63	40	18145	0.22	FOXC1,FOXL1,MAP3K1,MZF1,PSEN2,XIAP	ENSG00000003402,ENSG00000006062,ENSG00000008128,ENSG00000015475,ENSG00000023445,ENSG00000026103,ENSG00000056558,ENSG00000064012,ENSG00000067182,ENSG00000076984,ENSG00000102871,ENSG00000110330,ENSG00000117560,ENSG00000120868,ENSG00000127191,ENSG00000132906,ENSG00000135679,ENSG00000137497,ENSG00000143799,ENSG00000156735,ENSG00000160049,ENSG00000160789,ENSG00000163932,ENSG00000164305,ENSG00000165806,ENSG00000168040,ENSG00000169372,ENSG00000169598,ENSG00000176619,ENSG00000180370,ENSG00000197442,ENSG00000197694,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000235865	1.0557312416E0	2.56967E-2	5.37655E-2
h_hsp27Pathway	16	18	1	952	0.1	15	18170	0.08	FOXC1	ENSG00000026103,ENSG00000115008,ENSG00000117560,ENSG00000120868,ENSG00000132906,ENSG00000143632,ENSG00000164305,ENSG00000170276,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	240911.9255E-6	5.58506E-1	5.84283E-1
h_hSWI-SNFpathway	9	10	2	951	0.21	7	18178	0.04	FOXC1,MZF1	ENSG00000066117,ENSG00000099956,ENSG00000113580,ENSG00000127616,ENSG00000139613,ENSG00000165417,ENSG00000196712	1.6976903196E0	7.06603E-2	1.05025E-1
h_ifnaPathway	8	6	4	949	0.42	4	18181	0.02	FOXC1,FOXL1,STAT2,TYK2	ENSG00000142166,ENSG00000159110,ENSG00000171855,ENSG00000197919	2.9527235731E0	3.64025E-4	4.71499E-3
h_igf1Pathway	10	17	4	949	0.42	6	18179	0.03	FOXC1,FOXL1,MZF1,SHC1	ENSG00000017427,ENSG00000102882,ENSG00000121879,ENSG00000140443,ENSG00000179295,ENSG00000225134	2.547148454E0	1.00777E-3	7.02855E-3
h_IL12Pathway	12	16	4	949	0.42	8	18177	0.04	FOXC1,FOXL1,MZF1,TYK2	ENSG00000096968,ENSG00000112062,ENSG00000115604,ENSG00000138378,ENSG00000160654,ENSG00000160791,ENSG00000186810,ENSG00000244405	2.2593563584E0	2.19272E-3	1.10709E-2
h_il17Pathway	9	9	2	951	0.21	7	18178	0.04	FOXC1,MZF1	ENSG00000049130,ENSG00000108342,ENSG00000112115,ENSG00000116815,ENSG00000160654,ENSG00000164399,ENSG00000169429	1.6976903196E0	7.06603E-2	1.05025E-1
h_il1rPathway	24	29	5	948	0.52	19	18166	0.1	FOXC1,FOXL1,IRAK2,MAP3K1,MZF1	ENSG00000006062,ENSG00000034152,ENSG00000090376,ENSG00000100324,ENSG00000112062,ENSG00000115008,ENSG00000119699,ENSG00000136689,ENSG00000171855,ENSG00000172936,ENSG00000175104,ENSG00000197919,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.6179514251E0	5.83614E-3	2.11657E-2
h_il2Pathway	10	17	5	948	0.52	5	18180	0.03	FOXC1,FOXL1,IL2RB,MZF1,SHC1	ENSG00000102882,ENSG00000105639,ENSG00000109471,ENSG00000134460,ENSG00000182866	2.9537228655E0	6.19021E-5	2.40534E-3
h_il2rbPathway	20	31	6	947	0.63	14	18171	0.08	FOXC1,FOXL1,IL2RB,MZF1,PPIA,SHC1	ENSG00000003402,ENSG00000026103,ENSG00000102882,ENSG00000105639,ENSG00000111679,ENSG00000117560,ENSG00000121879,ENSG00000123609,ENSG00000134460,ENSG00000142208,ENSG00000161405,ENSG00000184557,ENSG00000185338,ENSG00000225134	2.1069852421E0	3.18457E-4	4.71499E-3
h_il3Pathway	10	13	4	949	0.42	6	18179	0.03	FOXC1,FOXL1,MZF1,SHC1	ENSG00000096968,ENSG00000100368,ENSG00000102882,ENSG00000111679,ENSG00000164399,ENSG00000185291	2.547148454E0	1.00777E-3	7.02855E-3
h_il4Pathway	6	7	3	950	0.31	3	18182	0.02	FOXC1,MZF1,SHC1	ENSG00000077238,ENSG00000105639,ENSG00000142208	2.9517253881E0	2.1979E-3	1.10709E-2
h_il7Pathway	12	14	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MZF1	ENSG00000005339,ENSG00000100393,ENSG00000104432,ENSG00000105639,ENSG00000120899,ENSG00000121879,ENSG00000123609,ENSG00000182866,ENSG00000225134	1.8527830483E0	1.93178E-2	4.41549E-2
h_inflamPathway	26	27	2	951	0.21	24	18161	0.13	FOXC1,MZF1	ENSG00000095752,ENSG00000104432,ENSG00000108342,ENSG00000109471,ENSG00000113525,ENSG00000115008,ENSG00000119699,ENSG00000136634,ENSG00000164136,ENSG00000164399,ENSG00000169194,ENSG00000169429,ENSG00000171855,ENSG00000197461,ENSG00000197919,ENSG00000204490,ENSG00000206240,ENSG00000206306,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	464611.00439E-6	3.73999E-1	4.0529E-1
h_insulinPathway	8	17	4	949	0.42	4	18181	0.02	FOXC1,FOXL1,MZF1,SHC1	ENSG00000102882,ENSG00000121879,ENSG00000179295,ENSG00000225134	2.9527235731E0	3.64025E-4	4.71499E-3
h_intrinsicPathway	18	22	3	950	0.31	15	18170	0.08	FOXC1,FOXL1,MZF1	ENSG00000081052,ENSG00000088926,ENSG00000113889,ENSG00000115718,ENSG00000126218,ENSG00000131187,ENSG00000149131,ENSG00000169031,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000184500,ENSG00000188153,ENSG00000197565,ENSG00000198734	1.3416272644E0	5.74675E-2	9.30426E-2
h_ionPathway	5	5	1	952	0.1	4	18181	0.02	FOXC1	ENSG00000120899,ENSG00000124181,ENSG00000154229,ENSG00000175591	1.5632729758E0	2.2541E-1	2.73712E-1
h_keratinocytePathway	30	42	4	949	0.42	26	18159	0.14	FOXC1,FOXL1,MAP3K1,MZF1	ENSG00000006062,ENSG00000026103,ENSG00000034152,ENSG00000065559,ENSG00000065675,ENSG00000067182,ENSG00000076984,ENSG00000102882,ENSG00000112062,ENSG00000117560,ENSG00000127191,ENSG00000134954,ENSG00000138798,ENSG00000146648,ENSG00000154229,ENSG00000157557,ENSG00000163932,ENSG00000185591,ENSG00000197442,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.079710609E0	5.98922E-2	9.58276E-2
h_lectinPathway	10	11	2	951	0.21	8	18177	0.04	FOXC1,FOXL1	ENSG00000009724,ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000127241,ENSG00000165471,ENSG00000166278,ENSG00000227746	1.5641039139E0	8.54877E-2	1.19859E-1
h_leptinPathway	8	9	2	951	0.21	6	18179	0.03	FOXC1,FOXL1	ENSG00000110090,ENSG00000115592,ENSG00000132356,ENSG00000162409,ENSG00000174697,ENSG00000213625	1.8518960095E0	5.67908E-2	9.30426E-2
h_Lis1Pathway	12	15	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MZF1	ENSG00000077279,ENSG00000097007,ENSG00000114841,ENSG00000124721,ENSG00000130779,ENSG00000157193,ENSG00000158486,ENSG00000166579,ENSG00000183914	1.8527830483E0	1.93178E-2	4.41549E-2
h_longevityPathway	10	11	3	950	0.31	7	18178	0.04	FOXC1,FOXL1,SHC1	ENSG00000017427,ENSG00000112964,ENSG00000118689,ENSG00000121879,ENSG00000140443,ENSG00000142208,ENSG00000225134	2.1042075057E0	1.13506E-2	3.3927E-2
h_malPathway	10	14	3	950	0.31	7	18178	0.04	FOXC1,FOXL1,MAP3K1	ENSG00000067560,ENSG00000067900,ENSG00000102882,ENSG00000106683,ENSG00000135100,ENSG00000136238,ENSG00000143632	2.1042075057E0	1.13506E-2	3.3927E-2
h_mapkPathway	40	60	8	945	0.84	32	18153	0.18	FOXC1,FOXL1,MAP3K1,MAP3K2,MAPK6,MZF1,PAK1,SHC1	ENSG00000006062,ENSG00000006432,ENSG00000011566,ENSG00000034152,ENSG00000065559,ENSG00000071242,ENSG00000076984,ENSG00000079277,ENSG00000089022,ENSG00000102871,ENSG00000102882,ENSG00000106799,ENSG00000109339,ENSG00000109756,ENSG00000112062,ENSG00000117676,ENSG00000118260,ENSG00000119699,ENSG00000125952,ENSG00000127191,ENSG00000130758,ENSG00000136238,ENSG00000141639,ENSG00000142733,ENSG00000162302,ENSG00000173327,ENSG00000180370,ENSG00000185386,ENSG00000185591,ENSG00000188130,ENSG00000197442,ENSG00000198909	1.5691118267E0	6.80758E-4	5.97311E-3
h_mcmPathway	16	18	2	951	0.21	14	18171	0.08	FOXC1,FOXL1	ENSG00000049130,ENSG00000073111,ENSG00000076003,ENSG00000091651,ENSG00000094804,ENSG00000100297,ENSG00000104738,ENSG00000105173,ENSG00000111276,ENSG00000115942,ENSG00000115947,ENSG00000123374,ENSG00000135336,ENSG00000166508	1.004157984E0	1.8801E-1	2.35662E-1
h_mef2dPathway	10	13	2	951	0.21	8	18177	0.04	FOXC1,MZF1	ENSG00000100393,ENSG00000116478,ENSG00000120910,ENSG00000138814,ENSG00000154229,ENSG00000160014,ENSG00000162909,ENSG00000198668	1.5641039139E0	8.54877E-2	1.19859E-1
h_melanocytepathway	7	7	1	952	0.1	6	18179	0.03	FOXC1	ENSG00000049130,ENSG00000100393,ENSG00000117676,ENSG00000118260,ENSG00000157404,ENSG00000187098	1.1576978567E0	3.00654E-1	3.39327E-1
h_mhcPathway	6	11	3	950	0.31	3	18182	0.02	FOXC1,PSMB8,TAP2	ENSG00000206240,ENSG00000206306,ENSG00000224212	2.9517253881E0	2.1979E-3	1.10709E-2
h_mitochondriaPathway	15	15	3	950	0.31	12	18173	0.07	FOXC1,MZF1,XIAP	ENSG00000015475,ENSG00000023445,ENSG00000064012,ENSG00000110330,ENSG00000120868,ENSG00000132906,ENSG00000156709,ENSG00000160049,ENSG00000164305,ENSG00000165806,ENSG00000169598,ENSG00000184047	1.5649359094E0	3.57631E-2	6.52856E-2
h_monocytePathway	9	9	2	951	0.21	7	18178	0.04	FOXC1,FOXL1	ENSG00000005844,ENSG00000007908,ENSG00000026508,ENSG00000090339,ENSG00000115232,ENSG00000150093,ENSG00000160255	1.6976903196E0	7.06603E-2	1.05025E-1
h_mTORPathway	19	20	4	949	0.42	15	18170	0.08	FOXC1,FOXL1,MTOR,MZF1	ENSG00000005882,ENSG00000075151,ENSG00000079277,ENSG00000103197,ENSG00000106615,ENSG00000107581,ENSG00000110321,ENSG00000114867,ENSG00000121879,ENSG00000142208,ENSG00000156976,ENSG00000165699,ENSG00000165874,ENSG00000171862,ENSG00000225134	1.6303625228E0	1.3005E-2	3.76314E-2
h_myosinPathway	9	9	1	952	0.1	8	18177	0.04	FOXC1	ENSG00000067900,ENSG00000077157,ENSG00000100852,ENSG00000120063,ENSG00000146535,ENSG00000154229,ENSG00000156052,ENSG00000182621	869905.76114E-6	3.68595E-1	4.01031E-1
h_neutrophilPathway	6	6	1	952	0.1	5	18180	0.03	FOXC1	ENSG00000005844,ENSG00000007908,ENSG00000026508,ENSG00000090339,ENSG00000160255	1.3400744205E0	2.63992E-1	3.05556E-1
h_nfkbPathway	19	21	2	951	0.21	17	18168	0.09	FOXC1,MAP3K1	ENSG00000006062,ENSG00000067182,ENSG00000073009,ENSG00000100324,ENSG00000102871,ENSG00000115008,ENSG00000118503,ENSG00000168040,ENSG00000172936,ENSG00000175104,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	809836.85774E-6	2.43817E-1	2.94747E-1
h_ngfPathway	13	20	4	949	0.42	9	18176	0.05	FOXC1,FOXL1,MZF1,SHC1	ENSG00000064300,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000134259,ENSG00000136908,ENSG00000167751,ENSG00000225134,ENSG00000235807	2.1415183067E0	3.04333E-3	1.47819E-2
h_nkcellsPathway	15	17	3	950	0.31	12	18173	0.07	FOXC1,FOXL1,PAK1	ENSG00000102882,ENSG00000111679,ENSG00000120899,ENSG00000121879,ENSG00000134539,ENSG00000134545,ENSG00000136238,ENSG00000141968,ENSG00000150093,ENSG00000205809,ENSG00000205810,ENSG00000225134	1.5649359094E0	3.57631E-2	6.52856E-2
h_no2il12Pathway	10	11	4	949	0.42	6	18179	0.03	FOXC1,FOXL1,MZF1,TYK2	ENSG00000007171,ENSG00000096968,ENSG00000138378,ENSG00000160654,ENSG00000160791,ENSG00000186810	2.547148454E0	1.00777E-3	7.02855E-3
h_notchpathway	6	6	1	952	0.1	5	18180	0.03	FOXC1	ENSG00000140564,ENSG00000148400,ENSG00000151694,ENSG00000168214,ENSG00000198719	1.3400744205E0	2.63992E-1	3.05556E-1
