#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
h_il6Pathway	15	15	3	988	0.3	12	22444	0.05	FOS,JUN,MAPK3	ENSG00000096968,ENSG00000101266,ENSG00000105639,ENSG00000115904,ENSG00000132155,ENSG00000134352,ENSG00000160691,ENSG00000160712,ENSG00000168610,ENSG00000169032,ENSG00000177885,ENSG00000179295	1.736801538E0	2.34089E-2	1.38418E-1
h_insulinPathway	17	17	3	988	0.3	14	22442	0.06	FOS,JUN,MAPK3	ENSG00000101266,ENSG00000105851,ENSG00000107643,ENSG00000115904,ENSG00000121879,ENSG00000132155,ENSG00000145675,ENSG00000160691,ENSG00000169032,ENSG00000171105,ENSG00000177885,ENSG00000179295,ENSG00000181856,ENSG00000225134	1.5825617435E0	3.2868E-2	1.62547E-1
h_keratinocytePathway	41	42	7	984	0.71	34	22422	0.15	FOS,JUN,MAP2K3,MAPK3,PRKCB,PRKCD,PRKCE	ENSG00000006062,ENSG00000026103,ENSG00000027075,ENSG00000028137,ENSG00000065559,ENSG00000065675,ENSG00000067182,ENSG00000076984,ENSG00000095015,ENSG00000100030,ENSG00000107643,ENSG00000109320,ENSG00000112062,ENSG00000117560,ENSG00000122592,ENSG00000126583,ENSG00000127191,ENSG00000132155,ENSG00000134954,ENSG00000138798,ENSG00000146648,ENSG00000154229,ENSG00000157557,ENSG00000169032,ENSG00000171791,ENSG00000185591,ENSG00000197442,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.5457216261E0	1.50661E-3	4.54116E-2
h_mapkPathway	59	60	6	985	0.61	53	22403	0.24	FOS,JUN,MAP2K3,MAPK3,RAPGEF2,RPS6KA3	ENSG00000006062,ENSG00000006432,ENSG00000011566,ENSG00000012983,ENSG00000050748,ENSG00000065559,ENSG00000069956,ENSG00000071242,ENSG00000073803,ENSG00000076984,ENSG00000079277,ENSG00000085511,ENSG00000089022,ENSG00000095015,ENSG00000100030,ENSG00000102871,ENSG00000104814,ENSG00000105329,ENSG00000106799,ENSG00000107643,ENSG00000108443,ENSG00000109320,ENSG00000109339,ENSG00000112062,ENSG00000114738,ENSG00000115966,ENSG00000117676,ENSG00000118260,ENSG00000119699,ENSG00000125952,ENSG00000127191,ENSG00000130758,ENSG00000132155,ENSG00000136238,ENSG00000136997,ENSG00000141639,ENSG00000142733,ENSG00000149269,ENSG00000160691,ENSG00000162302,ENSG00000162889,ENSG00000166484,ENSG00000168067,ENSG00000169032,ENSG00000169967,ENSG00000173327,ENSG00000177885,ENSG00000180370,ENSG00000185386,ENSG00000185591,ENSG00000188130,ENSG00000197442,ENSG00000198909	945776.07195E-6	3.78333E-2	1.82451E-1
h_ngfPathway	20	20	3	988	0.3	17	22439	0.08	FOS,JUN,MAPK3	ENSG00000064300,ENSG00000101266,ENSG00000105851,ENSG00000107643,ENSG00000115904,ENSG00000121879,ENSG00000124181,ENSG00000132155,ENSG00000134259,ENSG00000136908,ENSG00000145675,ENSG00000160691,ENSG00000167751,ENSG00000169032,ENSG00000177885,ENSG00000225134,ENSG00000235807	1.3882720422E0	5.02066E-2	2.16765E-1
h_pdgfPathway	23	23	4	987	0.4	19	22437	0.08	FOS,JUN,MAPK3,PRKCB	ENSG00000065559,ENSG00000095015,ENSG00000101266,ENSG00000105851,ENSG00000107643,ENSG00000115904,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000132155,ENSG00000134853,ENSG00000145675,ENSG00000154229,ENSG00000160691,ENSG00000168610,ENSG00000169032,ENSG00000177885,ENSG00000197461,ENSG00000225134	1.5656520034E0	1.47818E-2	1.17303E-1
h_ranklPathway	11	11	2	989	0.2	9	22447	0.04	FOS,IFNAR1	ENSG00000055332,ENSG00000075426,ENSG00000107643,ENSG00000109320,ENSG00000120659,ENSG00000159110,ENSG00000171855,ENSG00000175104,ENSG00000175592	1.6181405256E0	7.62188E-2	2.55945E-1
h_tcrPathway	33	33	4	987	0.4	29	22427	0.13	FOS,JUN,MAPK3,PRKCB	ENSG00000065559,ENSG00000095015,ENSG00000100968,ENSG00000101096,ENSG00000105851,ENSG00000107643,ENSG00000109320,ENSG00000115085,ENSG00000115904,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000131196,ENSG00000132155,ENSG00000136238,ENSG00000138814,ENSG00000141968,ENSG00000143851,ENSG00000145675,ENSG00000154229,ENSG00000160014,ENSG00000160654,ENSG00000160691,ENSG00000169032,ENSG00000177885,ENSG00000182866,ENSG00000198668,ENSG00000198821,ENSG00000225134	1.1423493608E0	4.91103E-2	2.16765E-1
h_tollPathway	18	18	5	986	0.5	13	22443	0.06	FOS,JUN,MAP2K3,MYD88,TLR7	ENSG00000006062,ENSG00000008438,ENSG00000055332,ENSG00000065559,ENSG00000073009,ENSG00000095015,ENSG00000100324,ENSG00000107643,ENSG00000109320,ENSG00000112062,ENSG00000164342,ENSG00000175104,ENSG00000186951	2.1695662409E0	7.21824E-4	3.2041E-2
h_TPOPathway	21	21	4	987	0.4	17	22439	0.08	FOS,JUN,MAPK3,PRKCB	ENSG00000090534,ENSG00000096968,ENSG00000101266,ENSG00000105851,ENSG00000115904,ENSG00000117400,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000132155,ENSG00000145675,ENSG00000154229,ENSG00000160691,ENSG00000168610,ENSG00000169032,ENSG00000177885,ENSG00000225134	1.676966773E0	1.06798E-2	1.14464E-1
h_tsp1Pathway	5	5	2	989	0.2	3	22453	0.01	FOS,JUN	ENSG00000112062,ENSG00000137801,ENSG00000164305	2.7170200748E0	1.63879E-2	1.17303E-1
h_aktPathway	16	16	1	990	0.1	15	22441	0.07	FOXO4	ENSG00000073009,ENSG00000080824,ENSG00000105851,ENSG00000109320,ENSG00000112964,ENSG00000117560,ENSG00000118689,ENSG00000121879,ENSG00000128245,ENSG00000132906,ENSG00000140992,ENSG00000142208,ENSG00000145675,ENSG00000150907,ENSG00000225134	412889.77769E-6	4.99016E-1	7.93757E-1
h_rasPathway	17	17	3	988	0.3	14	22442	0.06	FOXO4,MAPK3,RHOA	ENSG00000006451,ENSG00000017797,ENSG00000075651,ENSG00000105851,ENSG00000109320,ENSG00000121879,ENSG00000132155,ENSG00000132906,ENSG00000136238,ENSG00000142208,ENSG00000145675,ENSG00000160271,ENSG00000169032,ENSG00000225134	1.5825617435E0	3.2868E-2	1.62547E-1
h_wntPathway	20	20	1	990	0.1	19	22437	0.08	FRAT1	ENSG00000005339,ENSG00000082701,ENSG00000087095,ENSG00000100324,ENSG00000101266,ENSG00000103126,ENSG00000110092,ENSG00000112033,ENSG00000116478,ENSG00000125084,ENSG00000134982,ENSG00000135100,ENSG00000136997,ENSG00000141646,ENSG00000156076,ENSG00000157240,ENSG00000166167,ENSG00000168036,ENSG00000169962	176322.73856E-6	5.78549E-1	8.79136E-1
h_rac1Pathway	19	19	1	990	0.1	18	22438	0.08	GABPA	ENSG00000017797,ENSG00000038382,ENSG00000075651,ENSG00000077157,ENSG00000095015,ENSG00000105851,ENSG00000106683,ENSG00000108443,ENSG00000112290,ENSG00000121879,ENSG00000128656,ENSG00000134853,ENSG00000136238,ENSG00000141968,ENSG00000145675,ENSG00000149269,ENSG00000176749,ENSG00000225134	230434.52808E-6	5.59934E-1	8.5563E-1
h_agrPathway	33	33	5	986	0.5	28	22428	0.12	GIT2,HOXA5,JUN,MAPK3,UTRN	ENSG00000053747,ENSG00000077264,ENSG00000085733,ENSG00000100030,ENSG00000101349,ENSG00000107643,ENSG00000112769,ENSG00000129675,ENSG00000130669,ENSG00000136238,ENSG00000137843,ENSG00000138435,ENSG00000143632,ENSG00000146648,ENSG00000149269,ENSG00000150093,ENSG00000157168,ENSG00000158458,ENSG00000165917,ENSG00000168539,ENSG00000169962,ENSG00000173402,ENSG00000180370,ENSG00000185591,ENSG00000185737,ENSG00000188157,ENSG00000196569,ENSG00000198947	1.4016425049E0	1.18466E-2	1.14464E-1
h_biopeptidesPathway	24	24	3	988	0.3	21	22435	0.09	GNA11,MAPK3,PRKCB	ENSG00000096968,ENSG00000100030,ENSG00000107643,ENSG00000112062,ENSG00000113889,ENSG00000115904,ENSG00000120899,ENSG00000124181,ENSG00000126561,ENSG00000132155,ENSG00000135744,ENSG00000154229,ENSG00000160014,ENSG00000160691,ENSG00000168610,ENSG00000169032,ENSG00000177885,ENSG00000180210,ENSG00000180772,ENSG00000198668,ENSG00000231338	1.1767846716E0	7.88249E-2	2.61468E-1
h_At1rPathway	23	23	4	987	0.4	19	22437	0.08	GNAQ,JUN,MAPK3,PRKCB	ENSG00000065559,ENSG00000095015,ENSG00000100030,ENSG00000107643,ENSG00000115904,ENSG00000115966,ENSG00000120899,ENSG00000132155,ENSG00000135744,ENSG00000136238,ENSG00000144891,ENSG00000146648,ENSG00000149269,ENSG00000154229,ENSG00000160014,ENSG00000160691,ENSG00000169032,ENSG00000177885,ENSG00000198668	1.5656520034E0	1.47818E-2	1.17303E-1
h_calcineurinPathway	15	15	2	989	0.2	13	22443	0.06	GNAQ,PRKCB	ENSG00000100968,ENSG00000101096,ENSG00000120910,ENSG00000124181,ENSG00000124762,ENSG00000131196,ENSG00000138814,ENSG00000154229,ENSG00000155130,ENSG00000160014,ENSG00000172845,ENSG00000185591,ENSG00000198668	1.250237532E0	1.304E-1	3.81384E-1
h_CCR3Pathway	16	16	4	987	0.4	12	22444	0.05	GNAQ,MAPK3,PRKCB,RHOA	ENSG00000077157,ENSG00000087460,ENSG00000100030,ENSG00000106683,ENSG00000132155,ENSG00000134318,ENSG00000139144,ENSG00000154229,ENSG00000169032,ENSG00000172156,ENSG00000182621,ENSG00000183625	2.0254962688E0	3.84052E-3	6.52889E-2
h_myosinPathway	9	9	3	988	0.3	6	22450	0.03	GNAQ,PRKCB,ROCK1	ENSG00000077157,ENSG00000100852,ENSG00000120063,ENSG00000146535,ENSG00000154229,ENSG00000182621	2.4302160149E0	5.22092E-3	7.10046E-2
h_pkcPathway	5	5	2	989	0.2	3	22453	0.01	GNAQ,PRKCB	ENSG00000109320,ENSG00000154229,ENSG00000182621	2.7170200748E0	1.63879E-2	1.17303E-1
h_pyk2Pathway	23	23	5	986	0.5	18	22438	0.08	GNAQ,JUN,MAP2K3,MAPK3,PRKCB	ENSG00000050820,ENSG00000065559,ENSG00000095015,ENSG00000100030,ENSG00000107643,ENSG00000112062,ENSG00000115904,ENSG00000120899,ENSG00000124181,ENSG00000132155,ENSG00000136238,ENSG00000149269,ENSG00000154229,ENSG00000160014,ENSG00000160691,ENSG00000169032,ENSG00000177885,ENSG00000198668	1.843921029E0	2.37846E-3	5.39118E-2
h_tubbyPathway	5	5	1	990	0.1	4	22452	0.02	GNAQ	ENSG00000147246,ENSG00000166402,ENSG00000168539,ENSG00000182621	1.7351356718E0	1.94218E-1	4.84655E-1
h_vipPathway	21	20	3	988	0.3	18	22438	0.08	GNAQ,HOXA5,PRKAR1A	ENSG00000005249,ENSG00000095015,ENSG00000101096,ENSG00000106018,ENSG00000109320,ENSG00000114302,ENSG00000120910,ENSG00000124181,ENSG00000131196,ENSG00000136997,ENSG00000138814,ENSG00000142875,ENSG00000146469,ENSG00000160014,ENSG00000165059,ENSG00000179388,ENSG00000188191,ENSG00000198668	1.3310690621E0	5.67944E-2	2.30568E-1
h_pepiPathway	6	6	1	990	0.1	5	22451	0.02	GRN	ENSG00000139610,ENSG00000142615,ENSG00000169429,ENSG00000197561,ENSG00000215704	1.51194758E0	2.28282E-1	5.1744E-1
h_achPathway	14	14	1	990	0.1	13	22443	0.06	HOXA5	ENSG00000105851,ENSG00000117560,ENSG00000118689,ENSG00000120899,ENSG00000121879,ENSG00000128245,ENSG00000142208,ENSG00000145675,ENSG00000164362,ENSG00000165917,ENSG00000170175,ENSG00000196811,ENSG00000225134	556079.73995E-6	4.53793E-1	7.30365E-1
h_agpcrPathway	12	11	3	988	0.3	9	22447	0.04	HOXA5,PRKAR1A,PRKCB	ENSG00000005249,ENSG00000087460,ENSG00000114302,ENSG00000125388,ENSG00000137486,ENSG00000142875,ENSG00000154229,ENSG00000165059,ENSG00000188191	2.0246172675E0	1.24365E-2	1.14464E-1
h_badPathway	25	24	4	987	0.4	21	22435	0.09	HOXA5,MAPK3,PRKAR1A,SOX17	ENSG00000005249,ENSG00000017427,ENSG00000049130,ENSG00000100030,ENSG00000100368,ENSG00000105851,ENSG00000114302,ENSG00000117676,ENSG00000121879,ENSG00000128245,ENSG00000140443,ENSG00000142208,ENSG00000142875,ENSG00000145675,ENSG00000164399,ENSG00000164742,ENSG00000165059,ENSG00000171791,ENSG00000185291,ENSG00000188191,ENSG00000225134	1.4654794024E0	1.97591E-2	1.27964E-1
h_carm1Pathway	11	10	2	989	0.2	9	22447	0.04	HOXA5,PRKAR1A	ENSG00000005249,ENSG00000005339,ENSG00000100393,ENSG00000114302,ENSG00000118260,ENSG00000130733,ENSG00000142875,ENSG00000165059,ENSG00000188191	1.6181405256E0	7.62188E-2	2.55945E-1
h_chrebpPathway	17	16	2	989	0.2	15	22441	0.07	HOXA5,PRKAR1A	ENSG00000005249,ENSG00000009950,ENSG00000087460,ENSG00000103740,ENSG00000114302,ENSG00000115592,ENSG00000131791,ENSG00000132356,ENSG00000142875,ENSG00000162409,ENSG00000164742,ENSG00000165059,ENSG00000166743,ENSG00000181929,ENSG00000188191	1.1070475698E0	1.59995E-1	4.35187E-1
h_ck1Pathway	13	12	2	989	0.2	11	22445	0.05	HOXA5,PRKAR1A	ENSG00000005249,ENSG00000114302,ENSG00000138814,ENSG00000142875,ENSG00000149295,ENSG00000152822,ENSG00000165059,ENSG00000176749,ENSG00000182621,ENSG00000184845,ENSG00000188191	1.4173807274E0	1.02304E-1	3.23567E-1
h_crebPathway	22	21	4	987	0.4	18	22438	0.08	HOXA5,MAPK3,PRKAR1A,PRKCB	ENSG00000005249,ENSG00000100030,ENSG00000112062,ENSG00000114302,ENSG00000115904,ENSG00000117676,ENSG00000118260,ENSG00000121879,ENSG00000136238,ENSG00000142208,ENSG00000142875,ENSG00000145675,ENSG00000154229,ENSG00000164742,ENSG00000165059,ENSG00000177885,ENSG00000188191,ENSG00000225134	1.6197637929E0	1.26247E-2	1.14464E-1
h_CSKPathway	17	16	2	989	0.2	15	22441	0.07	HOXA5,PRKAR1A	ENSG00000005249,ENSG00000005339,ENSG00000081237,ENSG00000103653,ENSG00000114302,ENSG00000115085,ENSG00000142875,ENSG00000160654,ENSG00000164742,ENSG00000165059,ENSG00000182866,ENSG00000188191,ENSG00000198821,ENSG00000206240,ENSG00000206306	1.1070475698E0	1.59995E-1	4.35187E-1
h_GATA3pathway	14	13	3	988	0.3	11	22445	0.05	HOXA5,MAP2K3,PRKAR1A	ENSG00000005249,ENSG00000101096,ENSG00000107485,ENSG00000112062,ENSG00000113525,ENSG00000114302,ENSG00000131196,ENSG00000142875,ENSG00000165059,ENSG00000169194,ENSG00000188191	1.8238574693E0	1.9323E-2	1.27964E-1
h_ghrelinPathway	10	10	2	989	0.2	8	22448	0.04	HOXA5,RAPGEF5	ENSG00000017427,ENSG00000099769,ENSG00000115457,ENSG00000118702,ENSG00000141753,ENSG00000146674,ENSG00000146678,ENSG00000157017	1.7359681096E0	6.41111E-2	2.45609E-1
h_igf1rPathway	22	21	3	988	0.3	19	22437	0.08	HOXA5,MAPK3,PRKAR1A	ENSG00000005249,ENSG00000100030,ENSG00000114302,ENSG00000115904,ENSG00000117676,ENSG00000121879,ENSG00000128245,ENSG00000132155,ENSG00000140443,ENSG00000142208,ENSG00000142875,ENSG00000145675,ENSG00000160691,ENSG00000164742,ENSG00000165059,ENSG00000169032,ENSG00000177885,ENSG00000188191,ENSG00000225134	1.2769572726E0	6.37685E-2	2.45609E-1
h_mPRPathway	20	19	3	988	0.3	17	22439	0.08	HOXA5,MAPK3,PRKAR1A	ENSG00000005249,ENSG00000082175,ENSG00000100030,ENSG00000114302,ENSG00000117676,ENSG00000127445,ENSG00000131236,ENSG00000134057,ENSG00000137819,ENSG00000142875,ENSG00000143632,ENSG00000158402,ENSG00000164742,ENSG00000165059,ENSG00000182749,ENSG00000188191,ENSG00000196132	1.3882720422E0	5.02066E-2	2.16765E-1
h_nos1Pathway	18	17	3	988	0.3	15	22441	0.07	HOXA5,PRKAR1A,PRKCB	ENSG00000005249,ENSG00000089250,ENSG00000105464,ENSG00000114302,ENSG00000120910,ENSG00000132535,ENSG00000138814,ENSG00000142875,ENSG00000150086,ENSG00000154229,ENSG00000160014,ENSG00000165059,ENSG00000183454,ENSG00000188191,ENSG00000198668	1.5135243117E0	3.82342E-2	1.82451E-1
h_rhoPathway	17	17	4	987	0.4	13	22443	0.06	HOXA5,RHOA,ROCK1,TLN1	ENSG00000035403,ENSG00000047648,ENSG00000050327,ENSG00000077157,ENSG00000089820,ENSG00000100852,ENSG00000106683,ENSG00000107242,ENSG00000131504,ENSG00000132694,ENSG00000143398,ENSG00000175220,ENSG00000235865	1.9454090048E0	4.85607E-3	7.10046E-2
h_shhPathway	16	15	2	989	0.2	14	22442	0.06	HOXA5,PRKAR1A	ENSG00000005249,ENSG00000074047,ENSG00000082701,ENSG00000105204,ENSG00000106571,ENSG00000107882,ENSG00000111087,ENSG00000114302,ENSG00000128602,ENSG00000142875,ENSG00000164690,ENSG00000165059,ENSG00000185920,ENSG00000188191	1.1760850015E0	1.45039E-1	4.06707E-1
h_stathminPathway	14	13	2	989	0.2	12	22444	0.05	HOXA5,PRKAR1A	ENSG00000005249,ENSG00000023287,ENSG00000114302,ENSG00000117632,ENSG00000134057,ENSG00000142875,ENSG00000152332,ENSG00000152495,ENSG00000160654,ENSG00000165059,ENSG00000188191,ENSG00000198821	1.330324796E0	1.16134E-1	3.54927E-1
h_blymphocytePathway	11	11	1	990	0.1	10	22446	0.04	ICAM1	ENSG00000005844,ENSG00000072694,ENSG00000081237,ENSG00000101017,ENSG00000117322,ENSG00000121594,ENSG00000160255,ENSG00000203710,ENSG00000206240,ENSG00000206306	818577.66745E-6	3.78199E-1	6.59424E-1
h_ctlPathway	8	8	1	990	0.1	7	22449	0.03	ICAM1	ENSG00000005844,ENSG00000026103,ENSG00000117560,ENSG00000160255,ENSG00000160654,ENSG00000180644,ENSG00000198821	1.1753862566E0	2.92155E-1	5.71699E-1
h_lympathway	8	8	1	990	0.1	7	22449	0.03	ICAM1	ENSG00000005844,ENSG00000115008,ENSG00000115232,ENSG00000150093,ENSG00000160255,ENSG00000169429,ENSG00000223520	1.1753862566E0	2.92155E-1	5.71699E-1
h_lymphocytePathway	7	7	1	990	0.1	6	22450	0.03	ICAM1	ENSG00000005844,ENSG00000007908,ENSG00000026508,ENSG00000115232,ENSG00000150093,ENSG00000160255	1.3295814808E0	2.60908E-1	5.45899E-1
h_monocytePathway	9	9	1	990	0.1	8	22448	0.04	ICAM1	ENSG00000005844,ENSG00000007908,ENSG00000026508,ENSG00000115232,ENSG00000150093,ENSG00000160255,ENSG00000169896,ENSG00000174175	1.0418103175E0	3.22083E-1	6.12633E-1
h_neutrophilPathway	6	6	1	990	0.1	5	22451	0.02	ICAM1	ENSG00000005844,ENSG00000007908,ENSG00000026508,ENSG00000160255,ENSG00000169896	1.51194758E0	2.28282E-1	5.1744E-1
h_tcytotoxicPathway	8	8	1	990	0.1	7	22449	0.03	ICAM1	ENSG00000005844,ENSG00000081237,ENSG00000153563,ENSG00000160255,ENSG00000160654,ENSG00000178562,ENSG00000198821	1.1753862566E0	2.92155E-1	5.71699E-1
h_thelperPathway	7	7	1	990	0.1	6	22450	0.03	ICAM1	ENSG00000005844,ENSG00000081237,ENSG00000160255,ENSG00000160654,ENSG00000178562,ENSG00000198821	1.3295814808E0	2.60908E-1	5.45899E-1
h_ifnaPathway	6	6	1	990	0.1	5	22451	0.02	IFNAR1	ENSG00000105397,ENSG00000159110,ENSG00000170581,ENSG00000171855,ENSG00000197919	1.51194758E0	2.28282E-1	5.1744E-1
h_il1rPathway	29	29	4	987	0.4	25	22431	0.11	IL1R1,JUN,MAP2K3,MYD88	ENSG00000006062,ENSG00000090376,ENSG00000095015,ENSG00000100324,ENSG00000105329,ENSG00000107643,ENSG00000109320,ENSG00000112062,ENSG00000115008,ENSG00000119699,ENSG00000125538,ENSG00000134070,ENSG00000136689,ENSG00000171855,ENSG00000175104,ENSG00000184216,ENSG00000196083,ENSG00000197919,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.2909477065E0	3.25038E-2	1.62547E-1
h_nfkbPathway	21	21	2	989	0.2	19	22437	0.08	IL1R1,MYD88	ENSG00000006062,ENSG00000028137,ENSG00000067182,ENSG00000073009,ENSG00000095015,ENSG00000100324,ENSG00000102871,ENSG00000109320,ENSG00000115008,ENSG00000118503,ENSG00000168040,ENSG00000175104,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	870480.53063E-6	2.21988E-1	5.1744E-1
h_41bbPathway	13	13	1	990	0.1	12	22444	0.05	JUN	ENSG00000012983,ENSG00000095015,ENSG00000107643,ENSG00000109320,ENSG00000109471,ENSG00000111537,ENSG00000112062,ENSG00000115966,ENSG00000125657,ENSG00000127191,ENSG00000172533,ENSG00000197442	636167.00395E-6	4.29675E-1	7.04045E-1
h_atmPathway	18	18	1	990	0.1	17	22439	0.08	JUN	ENSG00000012048,ENSG00000020922,ENSG00000051180,ENSG00000078900,ENSG00000097007,ENSG00000101773,ENSG00000104320,ENSG00000107643,ENSG00000109320,ENSG00000113522,ENSG00000116717,ENSG00000124762,ENSG00000135679,ENSG00000141510,ENSG00000149311,ENSG00000149554,ENSG00000183765	287637.50818E-6	5.40498E-1	8.40089E-1
h_d4gdiPathway	10	10	1	990	0.1	9	22447	0.04	JUN	ENSG00000003400,ENSG00000064012,ENSG00000100852,ENSG00000120868,ENSG00000132906,ENSG00000137752,ENSG00000143799,ENSG00000164305,ENSG00000180644	923982.73349E-6	3.50746E-1	6.3602E-1
h_hifPathway	14	14	1	990	0.1	13	22443	0.06	JUN	ENSG00000078401,ENSG00000080824,ENSG00000100393,ENSG00000100644,ENSG00000112715,ENSG00000118260,ENSG00000130427,ENSG00000134086,ENSG00000134333,ENSG00000143437,ENSG00000164867,ENSG00000185624,ENSG00000198363	556079.73995E-6	4.53793E-1	7.30365E-1
h_IL12Pathway	16	16	1	990	0.1	15	22441	0.07	JUN	ENSG00000081985,ENSG00000096968,ENSG00000096996,ENSG00000105397,ENSG00000107643,ENSG00000111537,ENSG00000112062,ENSG00000115604,ENSG00000138378,ENSG00000150782,ENSG00000160654,ENSG00000160791,ENSG00000186810,ENSG00000198821,ENSG00000244405	412889.77769E-6	4.99016E-1	7.93757E-1
h_integrinPathway	25	26	5	986	0.5	20	22436	0.09	JUN,MAPK3,RHOA,ROCK1,TLN1	ENSG00000014216,ENSG00000035403,ENSG00000050820,ENSG00000077157,ENSG00000077522,ENSG00000079308,ENSG00000100030,ENSG00000103653,ENSG00000105974,ENSG00000107263,ENSG00000107643,ENSG00000115904,ENSG00000116473,ENSG00000132155,ENSG00000143632,ENSG00000150093,ENSG00000160691,ENSG00000169032,ENSG00000177885,ENSG00000186716	1.7384713749E0	3.50185E-3	6.52889E-2
h_pcafpathway	11	11	2	989	0.2	9	22447	0.04	JUN,KAT2B	ENSG00000005339,ENSG00000109320,ENSG00000115966,ENSG00000125347,ENSG00000126456,ENSG00000128604,ENSG00000137265,ENSG00000185507,ENSG00000189403	1.6181405256E0	7.62188E-2	2.55945E-1
h_stressPathway	24	24	2	989	0.2	22	22434	0.1	JUN,MAP2K3	ENSG00000006062,ENSG00000065559,ENSG00000067182,ENSG00000073009,ENSG00000095015,ENSG00000102871,ENSG00000106144,ENSG00000107643,ENSG00000109320,ENSG00000112062,ENSG00000123268,ENSG00000127191,ENSG00000136560,ENSG00000168067,ENSG00000169372,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	723743.33978E-6	2.69582E-1	5.55502E-1
h_tnfr1Pathway	32	32	2	989	0.2	30	22426	0.13	JUN,LMNA	ENSG00000064012,ENSG00000065559,ENSG00000067182,ENSG00000095015,ENSG00000102871,ENSG00000106144,ENSG00000107643,ENSG00000110514,ENSG00000113368,ENSG00000121031,ENSG00000127191,ENSG00000139687,ENSG00000143799,ENSG00000149269,ENSG00000156735,ENSG00000160049,ENSG00000164305,ENSG00000168040,ENSG00000169372,ENSG00000169598,ENSG00000176619,ENSG00000180370,ENSG00000197694,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	413231.7463E-6	3.94381E-1	6.78934E-1
h_rarrxrPathway	5	5	1	990	0.1	4	22452	0.02	KAT2B	ENSG00000084676,ENSG00000112592,ENSG00000165417,ENSG00000196498	1.7351356718E0	1.94218E-1	4.84655E-1
h_vdrPathway	21	21	1	990	0.1	20	22436	0.09	KAT2B	ENSG00000005339,ENSG00000066117,ENSG00000077097,ENSG00000084676,ENSG00000092201,ENSG00000100393,ENSG00000103197,ENSG00000111424,ENSG00000116478,ENSG00000117713,ENSG00000125686,ENSG00000126457,ENSG00000127616,ENSG00000130733,ENSG00000136518,ENSG00000139613,ENSG00000141027,ENSG00000166200,ENSG00000167670,ENSG00000173473	124984.87395E-6	5.96377E-1	8.96213E-1
h_s1pPathway	7	7	1	990	0.1	6	22450	0.03	LDLR	ENSG00000012174,ENSG00000050405,ENSG00000072310,ENSG00000114650,ENSG00000140943,ENSG00000198911	1.3295814808E0	2.60908E-1	5.45899E-1
h_leptinPathway	9	9	1	990	0.1	8	22448	0.04	LEPROT	ENSG00000110090,ENSG00000115592,ENSG00000131791,ENSG00000132142,ENSG00000132356,ENSG00000162409,ENSG00000174697,ENSG00000181929	1.0418103175E0	3.22083E-1	6.12633E-1
h_caspasePathway	19	19	1	990	0.1	18	22438	0.08	LMNA	ENSG00000003400,ENSG00000023445,ENSG00000064012,ENSG00000101966,ENSG00000106144,ENSG00000110330,ENSG00000113368,ENSG00000120868,ENSG00000132906,ENSG00000137752,ENSG00000138794,ENSG00000143799,ENSG00000160049,ENSG00000164305,ENSG00000165806,ENSG00000169598,ENSG00000176619,ENSG00000180644	230434.52808E-6	5.59934E-1	8.5563E-1
h_ppargPathway	7	7	1	990	0.1	6	22450	0.03	LPL	ENSG00000005339,ENSG00000084676,ENSG00000100393,ENSG00000109819,ENSG00000125686,ENSG00000132170	1.3295814808E0	2.60908E-1	5.45899E-1
h_vobesityPathway	11	11	2	989	0.2	9	22447	0.04	LPL,NR3C1	ENSG00000132170,ENSG00000181092,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.6181405256E0	7.62188E-2	2.55945E-1
h_aMANpathway	12	12	1	990	0.1	11	22445	0.05	MAN1A1	ENSG00000104774,ENSG00000113532,ENSG00000130383,ENSG00000156413,ENSG00000162630,ENSG00000172318,ENSG00000172461,ENSG00000180549,ENSG00000196371,ENSG00000196547,ENSG00000198162	723222.93529E-6	4.04492E-1	6.79147E-1
