#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
h_ctla4Pathway	14	17	2	794	0.25	12	19514	0.06	FOXC1,FOXL1	ENSG00000109471,ENSG00000114013,ENSG00000121879,ENSG00000160223,ENSG00000160654,ENSG00000163600,ENSG00000178562,ENSG00000179295,ENSG00000182866,ENSG00000206240,ENSG00000206306,ENSG00000225134	1.4100445052E0	1.02195E-1	1.8168E-1
h_ctlPathway	8	8	1	795	0.13	7	19519	0.04	FOXC1	ENSG00000005844,ENSG00000026103,ENSG00000090339,ENSG00000117560,ENSG00000160255,ENSG00000160654,ENSG00000180644	1.2548913654E0	2.73643E-1	3.59569E-1
h_cxcr4Pathway	12	17	3	793	0.38	9	19517	0.05	FOXC1,FOXL1,MAP2K1	ENSG00000102882,ENSG00000120899,ENSG00000121879,ENSG00000121966,ENSG00000124181,ENSG00000139144,ENSG00000154229,ENSG00000156052,ENSG00000225134	2.1046056493E0	1.01045E-2	4.36259E-2
h_cytokinePathway	19	20	1	795	0.13	18	19508	0.09	FOXC1	ENSG00000109471,ENSG00000112115,ENSG00000113525,ENSG00000115008,ENSG00000136634,ENSG00000164136,ENSG00000164399,ENSG00000169194,ENSG00000169429,ENSG00000171855,ENSG00000197919,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	309866.04428E-6	5.32113E-1	5.85971E-1
h_dcPathway	12	13	1	795	0.13	11	19515	0.06	FOXC1	ENSG00000101017,ENSG00000105383,ENSG00000110448,ENSG00000113525,ENSG00000136634,ENSG00000140678,ENSG00000164399,ENSG00000169194,ENSG00000171855,ENSG00000196664,ENSG00000197919	802701.29216E-6	3.8098E-1	4.42849E-1
h_deathPathway	22	24	2	794	0.25	20	19506	0.1	FOXC1,TNFSF10	ENSG00000003400,ENSG00000003402,ENSG00000006062,ENSG00000015475,ENSG00000023445,ENSG00000064012,ENSG00000101966,ENSG00000102871,ENSG00000110330,ENSG00000120868,ENSG00000127191,ENSG00000132906,ENSG00000148935,ENSG00000160049,ENSG00000160789,ENSG00000164305,ENSG00000165806,ENSG00000168040,ENSG00000169598,ENSG00000197694	898808.83529E-6	2.12439E-1	3.00459E-1
h_dreampathway	8	12	1	795	0.13	7	19519	0.04	FOXC1	ENSG00000005249,ENSG00000102882,ENSG00000115041,ENSG00000118260,ENSG00000142875,ENSG00000165059,ENSG00000177606	1.2548913654E0	2.73643E-1	3.59569E-1
h_dspPathway	8	9	2	794	0.25	6	19520	0.03	FOXC1,FOXL1	ENSG00000102882,ENSG00000112062,ENSG00000120129,ENSG00000130829,ENSG00000158050,ENSG00000184545	2.1034991101E0	3.66714E-2	8.74966E-2
h_ecmPathway	12	16	3	793	0.38	9	19517	0.05	FOXC1,FOXL1,MAP2K1	ENSG00000067560,ENSG00000067900,ENSG00000100852,ENSG00000102882,ENSG00000121879,ENSG00000137076,ENSG00000150093,ENSG00000225134,ENSG00000235865	2.1046056493E0	1.01045E-2	4.36259E-2
h_edg1Pathway	20	22	2	794	0.25	18	19508	0.09	FOXC1,FOXL1	ENSG00000056345,ENSG00000067560,ENSG00000102882,ENSG00000104763,ENSG00000121879,ENSG00000134853,ENSG00000135587,ENSG00000136238,ENSG00000138448,ENSG00000142208,ENSG00000153820,ENSG00000154229,ENSG00000164742,ENSG00000166311,ENSG00000170989,ENSG00000182621,ENSG00000197461,ENSG00000225134	1.0042718782E0	1.83577E-1	2.74357E-1
h_EfpPathway	9	10	1	795	0.13	8	19518	0.04	FOXC1	ENSG00000091831,ENSG00000108504,ENSG00000121060,ENSG00000123374,ENSG00000134057,ENSG00000141510,ENSG00000175793,ENSG00000198742	1.1213087394E0	3.02105E-1	3.78675E-1
h_egfPathway	15	22	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000065559,ENSG00000102882,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000138798,ENSG00000146648,ENSG00000154229,ENSG00000168610,ENSG00000177606,ENSG00000225134	2.1927763761E0	2.25655E-3	1.85994E-2
h_egfr_smrtePathway	8	8	3	793	0.38	5	19521	0.03	FOXC1,FOXL1,MAP2K1	ENSG00000109906,ENSG00000112062,ENSG00000138798,ENSG00000146648,ENSG00000196498	2.6925972428E0	2.89204E-3	2.08745E-2
h_eicosanoidPathway	16	19	1	795	0.13	15	19511	0.08	FOXC1	ENSG00000006638,ENSG00000059377,ENSG00000073756,ENSG00000120915,ENSG00000122420,ENSG00000124212,ENSG00000125384,ENSG00000134716,ENSG00000143819,ENSG00000152207,ENSG00000160013,ENSG00000163106,ENSG00000171522,ENSG00000173198,ENSG00000182621	492341.37231E-6	4.72473E-1	5.24541E-1
h_eif4Pathway	18	22	3	793	0.38	15	19511	0.08	FOXC1,FOXL1,MTOR	ENSG00000005882,ENSG00000070756,ENSG00000075151,ENSG00000079277,ENSG00000102882,ENSG00000110321,ENSG00000112062,ENSG00000112964,ENSG00000114867,ENSG00000121879,ENSG00000142208,ENSG00000154229,ENSG00000156976,ENSG00000171862,ENSG00000225134	1.593472554E0	3.14934E-2	8.74101E-2
h_ephA4Pathway	7	7	2	794	0.25	5	19521	0.03	FOXC1,FOXL1	ENSG00000116106,ENSG00000127314,ENSG00000143632,ENSG00000150093,ENSG00000154928	2.285871895E0	2.82265E-2	7.99752E-2
h_eponfkbPathway	5	6	1	795	0.13	4	19522	0.02	FOXC1	ENSG00000096968,ENSG00000124762,ENSG00000130427,ENSG00000143437	1.814660838E0	1.8111E-1	2.73678E-1
h_epoPathway	11	15	4	792	0.5	7	19519	0.04	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000096968,ENSG00000102882,ENSG00000111679,ENSG00000124181,ENSG00000126561,ENSG00000130427,ENSG00000177606	2.6449664494E0	6.18337E-4	1.12125E-2
h_eradPathway	11	11	3	793	0.38	8	19518	0.04	FOXC1,FOXL1,MAN1A2	ENSG00000055130,ENSG00000058262,ENSG00000089597,ENSG00000104774,ENSG00000116661,ENSG00000126261,ENSG00000134109,ENSG00000196547	2.2224399211E0	7.8031E-3	3.65939E-2
h_erk5Pathway	10	13	2	794	0.25	8	19518	0.04	FOXC1,FOXL1	ENSG00000102882,ENSG00000117676,ENSG00000118260,ENSG00000121879,ENSG00000124181,ENSG00000142208,ENSG00000166484,ENSG00000225134	1.8157145733E0	5.59708E-2	1.15334E-1
h_erkPathway	19	22	5	791	0.63	14	19512	0.07	FOXC1,FOXL1,MAP2K1,MYC,SOS1	ENSG00000064300,ENSG00000079277,ENSG00000087460,ENSG00000102882,ENSG00000117676,ENSG00000134259,ENSG00000134853,ENSG00000136908,ENSG00000140443,ENSG00000146648,ENSG00000150093,ENSG00000167751,ENSG00000168610,ENSG00000235807	2.1758675549E0	6.69422E-4	1.13802E-2
h_erythPathway	10	10	1	795	0.13	9	19517	0.05	FOXC1	ENSG00000017427,ENSG00000049130,ENSG00000095752,ENSG00000108342,ENSG00000115008,ENSG00000119699,ENSG00000122025,ENSG00000130427,ENSG00000164399	1.0034744676E0	3.29453E-1	3.98481E-1
h_etcPathway	5	5	2	794	0.25	3	19523	0.02	FOXC1,FOXL1	ENSG00000073578,ENSG00000115159,ENSG00000169100	2.7967999673E0	1.4161E-2	5.42506E-2
h_etsPathway	13	15	3	793	0.38	10	19516	0.05	FOXC1,FOXL1,SIN3B	ENSG00000080839,ENSG00000134954,ENSG00000157557,ENSG00000169375,ENSG00000177606,ENSG00000182578,ENSG00000184371,ENSG00000196498,ENSG00000196591,ENSG00000205250	1.999193895E0	1.27584E-2	5.17953E-2
h_extrinsicPathway	11	13	2	794	0.25	9	19517	0.05	FOXC1,FOXL1	ENSG00000057593,ENSG00000115718,ENSG00000117525,ENSG00000126218,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000184500,ENSG00000198734	1.6978803016E0	6.66748E-2	1.32376E-1
h_fasPathway	22	27	2	794	0.25	20	19506	0.1	FOXC1,FOXL1	ENSG00000003400,ENSG00000003402,ENSG00000026103,ENSG00000064012,ENSG00000065559,ENSG00000104312,ENSG00000117560,ENSG00000121031,ENSG00000143799,ENSG00000149269,ENSG00000160049,ENSG00000160789,ENSG00000164305,ENSG00000165806,ENSG00000168040,ENSG00000169598,ENSG00000176619,ENSG00000177606,ENSG00000180370,ENSG00000197694	898808.83529E-6	2.12439E-1	3.00459E-1
h_fbw7Pathway	6	7	1	795	0.13	5	19521	0.03	FOXC1	ENSG00000055130,ENSG00000105173,ENSG00000109670,ENSG00000123374,ENSG00000198176	1.5914660611E0	2.13193E-1	3.00459E-1
h_fcer1Pathway	22	35	4	792	0.5	18	19508	0.09	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000010671,ENSG00000065559,ENSG00000076984,ENSG00000100968,ENSG00000102882,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000131196,ENSG00000138814,ENSG00000141968,ENSG00000158869,ENSG00000160014,ENSG00000177606,ENSG00000179639,ENSG00000180370,ENSG00000198668,ENSG00000225134	1.6999411282E0	9.72932E-3	4.36259E-2
h_fibrinolysisPathway	10	11	1	795	0.13	9	19517	0.05	FOXC1	ENSG00000080618,ENSG00000106366,ENSG00000122194,ENSG00000122861,ENSG00000124491,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000197632	1.0034744676E0	3.29453E-1	3.98481E-1
h_flumazenilPathway	6	6	2	794	0.25	4	19522	0.02	FOXC1,FOXL1	ENSG00000011677,ENSG00000109158,ENSG00000145863,ENSG00000151834	2.5090666719E0	2.06937E-2	6.62198E-2
h_fMLPpathway	19	22	3	793	0.38	16	19510	0.08	FOXC1,FOXL1,MAP2K1	ENSG00000008118,ENSG00000034152,ENSG00000060558,ENSG00000100968,ENSG00000102882,ENSG00000112062,ENSG00000120910,ENSG00000131196,ENSG00000136238,ENSG00000138814,ENSG00000139144,ENSG00000149269,ENSG00000158517,ENSG00000160014,ENSG00000182621,ENSG00000198668	1.5288827784E0	3.63376E-2	8.74966E-2
h_freePathway	12	12	1	795	0.13	11	19515	0.06	FOXC1	ENSG00000100983,ENSG00000104687,ENSG00000158125,ENSG00000169429,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	802701.29216E-6	3.8098E-1	4.42849E-1
h_g1Pathway	20	23	2	794	0.25	18	19508	0.09	FOXC1,FOXL1	ENSG00000082701,ENSG00000097007,ENSG00000105173,ENSG00000110092,ENSG00000111276,ENSG00000116478,ENSG00000119699,ENSG00000123374,ENSG00000124762,ENSG00000141510,ENSG00000141646,ENSG00000145604,ENSG00000149311,ENSG00000164045,ENSG00000166949,ENSG00000175054,ENSG00000198176,ENSG00000228716	1.0042718782E0	1.83577E-1	2.74357E-1
h_GATA3pathway	10	13	1	795	0.13	9	19517	0.05	FOXC1	ENSG00000005249,ENSG00000034152,ENSG00000107485,ENSG00000112062,ENSG00000113525,ENSG00000131196,ENSG00000142875,ENSG00000165059,ENSG00000169194	1.0034744676E0	3.29453E-1	3.98481E-1
h_gcrPathway	13	14	2	794	0.25	11	19515	0.06	FOXC1,FOXL1	ENSG00000080824,ENSG00000087460,ENSG00000113580,ENSG00000121879,ENSG00000135046,ENSG00000142208,ENSG00000160014,ENSG00000164867,ENSG00000169252,ENSG00000198668,ENSG00000225134	1.4971071261E0	8.98489E-2	1.6739E-1
h_ghPathway	17	23	5	791	0.63	12	19514	0.06	FOXC1,FOXL1,MAP2K1,SOCS1,SOS1	ENSG00000096968,ENSG00000102882,ENSG00000111679,ENSG00000112964,ENSG00000117676,ENSG00000121879,ENSG00000124181,ENSG00000126561,ENSG00000135100,ENSG00000154229,ENSG00000171105,ENSG00000225134	2.3301207305E0	3.80229E-4	1.10445E-2
h_gleevecpathway	14	20	5	791	0.63	9	19517	0.05	FOXC1,FOXL1,MAP2K1,MYC,SOS1	ENSG00000065559,ENSG00000096968,ENSG00000102882,ENSG00000121879,ENSG00000126561,ENSG00000142208,ENSG00000177606,ENSG00000186716,ENSG00000225134	2.617956527E0	1.35681E-4	7.38102E-3
h_gpcrPathway	19	25	3	793	0.38	16	19510	0.08	FOXC1,FOXL1,MAP2K1	ENSG00000005249,ENSG00000100968,ENSG00000102882,ENSG00000118260,ENSG00000120910,ENSG00000124181,ENSG00000131196,ENSG00000138814,ENSG00000142875,ENSG00000154229,ENSG00000156052,ENSG00000160014,ENSG00000164742,ENSG00000165059,ENSG00000177606,ENSG00000198668	1.5288827784E0	3.63376E-2	8.74966E-2
h_granulocytesPathway	17	18	2	794	0.25	15	19511	0.08	FOXC1,FOXL1	ENSG00000005844,ENSG00000090339,ENSG00000106804,ENSG00000108342,ENSG00000110876,ENSG00000115008,ENSG00000160255,ENSG00000169429,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.1867472063E0	1.41606E-1	2.34858E-1
h_gsk3Pathway	16	18	3	793	0.38	13	19513	0.07	FOXC1,FOXL1,GJA1	ENSG00000055332,ENSG00000082701,ENSG00000103126,ENSG00000110092,ENSG00000121879,ENSG00000125084,ENSG00000134982,ENSG00000142208,ENSG00000157240,ENSG00000168036,ENSG00000169962,ENSG00000172936,ENSG00000225134	1.7366758987E0	2.28978E-2	6.84418E-2
h_HBxPathway	5	5	3	793	0.38	2	19524	0.01	FOXC1,FOXL1,SOS1	ENSG00000118260,ENSG00000120899	3.6090416435E0	5.64271E-4	1.12125E-2
h_hcmvPathway	11	15	3	793	0.38	8	19518	0.04	FOXC1,FOXL1,MAP2K1	ENSG00000034152,ENSG00000102882,ENSG00000112062,ENSG00000118260,ENSG00000121879,ENSG00000142208,ENSG00000185591,ENSG00000225134	2.2224399211E0	7.8031E-3	3.65939E-2
h_hdacPathway	18	21	2	794	0.25	16	19510	0.08	FOXC1,FOXL1	ENSG00000008118,ENSG00000017427,ENSG00000112062,ENSG00000120910,ENSG00000121879,ENSG00000128245,ENSG00000129152,ENSG00000131196,ENSG00000138814,ENSG00000140443,ENSG00000142208,ENSG00000160014,ENSG00000166484,ENSG00000171105,ENSG00000198668,ENSG00000225134	1.1221574307E0	1.5537E-1	2.45701E-1
h_HivnefPathway	46	53	2	794	0.25	44	19482	0.23	FOXC1,FOXL1	ENSG00000003402,ENSG00000006062,ENSG00000008128,ENSG00000015475,ENSG00000023445,ENSG00000026103,ENSG00000056558,ENSG00000064012,ENSG00000067182,ENSG00000076984,ENSG00000101966,ENSG00000102871,ENSG00000106144,ENSG00000110330,ENSG00000117560,ENSG00000120868,ENSG00000121031,ENSG00000127191,ENSG00000132906,ENSG00000135679,ENSG00000137497,ENSG00000143799,ENSG00000143801,ENSG00000156735,ENSG00000160049,ENSG00000160789,ENSG00000163932,ENSG00000164305,ENSG00000165806,ENSG00000168040,ENSG00000169372,ENSG00000169598,ENSG00000176619,ENSG00000180370,ENSG00000197442,ENSG00000197694,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000235865	109120.32673E-6	5.42722E-1	5.95244E-1
h_hsp27Pathway	16	18	1	795	0.13	15	19511	0.08	FOXC1	ENSG00000026103,ENSG00000115008,ENSG00000117560,ENSG00000120868,ENSG00000132906,ENSG00000143632,ENSG00000164305,ENSG00000170276,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	492341.37231E-6	4.72473E-1	5.24541E-1
h_hSWI-SNFpathway	9	10	1	795	0.13	8	19518	0.04	FOXC1	ENSG00000066117,ENSG00000099956,ENSG00000113580,ENSG00000117713,ENSG00000127616,ENSG00000139613,ENSG00000165417,ENSG00000196712	1.1213087394E0	3.02105E-1	3.78675E-1
h_ifnaPathway	7	6	3	793	0.38	4	19522	0.02	FOXC1,FOXL1,STAT2	ENSG00000142166,ENSG00000159110,ENSG00000171855,ENSG00000197919	2.9157920196E0	1.86158E-3	1.85994E-2
h_igf1Pathway	11	17	4	792	0.5	7	19519	0.04	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000017427,ENSG00000102882,ENSG00000121879,ENSG00000140443,ENSG00000177606,ENSG00000179295,ENSG00000225134	2.6449664494E0	6.18337E-4	1.12125E-2
h_igf1rPathway	15	21	4	792	0.5	11	19515	0.06	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000005249,ENSG00000102882,ENSG00000117676,ENSG00000121879,ENSG00000128245,ENSG00000140443,ENSG00000142208,ENSG00000142875,ENSG00000164742,ENSG00000165059,ENSG00000225134	2.1927763761E0	2.25655E-3	1.85994E-2
h_IL12Pathway	12	16	2	794	0.25	10	19516	0.05	FOXC1,FOXL1	ENSG00000096968,ENSG00000096996,ENSG00000112062,ENSG00000115604,ENSG00000138378,ENSG00000160654,ENSG00000160791,ENSG00000177606,ENSG00000186810,ENSG00000244405	1.5924685473E0	7.79888E-2	1.47312E-1
h_il17Pathway	8	9	1	795	0.13	7	19519	0.04	FOXC1	ENSG00000049130,ENSG00000108342,ENSG00000112115,ENSG00000116815,ENSG00000160654,ENSG00000164399,ENSG00000169429	1.2548913654E0	2.73643E-1	3.59569E-1
h_il1rPathway	24	29	3	793	0.38	21	19505	0.11	FOXC1,FOXL1,MAP3K7IP1	ENSG00000006062,ENSG00000034152,ENSG00000090376,ENSG00000112062,ENSG00000115008,ENSG00000119699,ENSG00000125538,ENSG00000134070,ENSG00000136689,ENSG00000171855,ENSG00000172936,ENSG00000175104,ENSG00000177606,ENSG00000197919,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.2566927513E0	6.57951E-2	1.32376E-1
h_il22bppathway	7	6	3	793	0.38	4	19522	0.02	FOXC1,FOXL1,JAK3	ENSG00000096968,ENSG00000126561,ENSG00000168610,ENSG00000184557	2.9157920196E0	1.86158E-3	1.85994E-2
h_il2Pathway	12	17	5	791	0.63	7	19519	0.04	FOXC1,FOXL1,JAK3,MAP2K1,SOS1	ENSG00000100385,ENSG00000102882,ENSG00000109471,ENSG00000126561,ENSG00000134460,ENSG00000177606,ENSG00000182866	2.8693734248E0	5.73089E-5	6.7442E-3
h_il2rbPathway	21	31	6	790	0.75	15	19511	0.08	FOXC1,FOXL1,JAK3,MYC,SOCS1,SOS1	ENSG00000003402,ENSG00000026103,ENSG00000100385,ENSG00000102882,ENSG00000111679,ENSG00000117560,ENSG00000121879,ENSG00000123609,ENSG00000126561,ENSG00000134460,ENSG00000142208,ENSG00000161405,ENSG00000184557,ENSG00000196262,ENSG00000225134	2.2904100107E0	1.16031E-4	7.38102E-3
h_il3Pathway	11	13	4	792	0.5	7	19519	0.04	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000096968,ENSG00000100368,ENSG00000102882,ENSG00000111679,ENSG00000126561,ENSG00000164399,ENSG00000185291	2.6449664494E0	6.18337E-4	1.12125E-2
h_il4Pathway	5	7	2	794	0.25	3	19523	0.02	FOXC1,JAK3	ENSG00000077238,ENSG00000142208,ENSG00000166888	2.7967999673E0	1.4161E-2	5.42506E-2
h_il6Pathway	11	15	5	791	0.63	6	19520	0.03	FOXC1,FOXL1,JAK3,MAP2K1,SOS1	ENSG00000096968,ENSG00000102882,ENSG00000160712,ENSG00000168610,ENSG00000177606,ENSG00000179295	3.0235753354E0	3.45447E-5	6.7442E-3
h_inflamPathway	26	27	1	795	0.13	25	19501	0.13	FOXC1	ENSG00000095752,ENSG00000104432,ENSG00000108342,ENSG00000109471,ENSG00000113525,ENSG00000115008,ENSG00000119699,ENSG00000136634,ENSG00000164136,ENSG00000164399,ENSG00000169194,ENSG00000169429,ENSG00000171855,ENSG00000184371,ENSG00000197461,ENSG00000197919,ENSG00000204490,ENSG00000206240,ENSG00000206306,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	-18996.914234E-6	6.46382E-1	7.00462E-1
h_insulinPathway	10	17	4	792	0.5	6	19520	0.03	FOXC1,FOXL1,MAP2K1,SOS1	ENSG00000102882,ENSG00000121879,ENSG00000171105,ENSG00000177606,ENSG00000179295,ENSG00000225134	2.79916836E0	4.06049E-4	1.10445E-2
h_integrinPathway	20	26	5	791	0.63	15	19511	0.08	FOXC1,FOXL1,MAP2K1,RAP1A,SOS1	ENSG00000014216,ENSG00000067560,ENSG00000067900,ENSG00000077157,ENSG00000077522,ENSG00000079308,ENSG00000102882,ENSG00000103653,ENSG00000105974,ENSG00000107263,ENSG00000137076,ENSG00000143632,ENSG00000150093,ENSG00000177606,ENSG00000186716	2.1068234316E0	8.63993E-4	1.28678E-2
h_intrinsicPathway	18	22	2	794	0.25	16	19510	0.08	FOXC1,FOXL1	ENSG00000081052,ENSG00000088926,ENSG00000113889,ENSG00000115718,ENSG00000126218,ENSG00000131187,ENSG00000149131,ENSG00000169031,ENSG00000171560,ENSG00000171564,ENSG00000181104,ENSG00000184500,ENSG00000187498,ENSG00000188153,ENSG00000197565,ENSG00000198734	1.1221574307E0	1.5537E-1	2.45701E-1
h_ionPathway	5	5	1	795	0.13	4	19522	0.02	FOXC1	ENSG00000120899,ENSG00000124181,ENSG00000154229,ENSG00000175591	1.814660838E0	1.8111E-1	2.73678E-1
h_keratinocytePathway	31	42	3	793	0.38	28	19498	0.14	FOXC1,FOXL1,MAP2K1	ENSG00000006062,ENSG00000026103,ENSG00000034152,ENSG00000065559,ENSG00000065675,ENSG00000067182,ENSG00000076984,ENSG00000102882,ENSG00000112062,ENSG00000117560,ENSG00000122592,ENSG00000127191,ENSG00000134954,ENSG00000138798,ENSG00000146648,ENSG00000154229,ENSG00000157557,ENSG00000163932,ENSG00000177606,ENSG00000185591,ENSG00000197442,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	968651.73205E-6	1.19972E-1	2.09181E-1
h_lectinPathway	10	11	2	794	0.25	8	19518	0.04	FOXC1,FOXL1	ENSG00000009724,ENSG00000039537,ENSG00000106804,ENSG00000125730,ENSG00000127241,ENSG00000165471,ENSG00000166278,ENSG00000227746	1.8157145733E0	5.59708E-2	1.15334E-1
h_leptinPathway	8	9	2	794	0.25	6	19520	0.03	FOXC1,FOXL1	ENSG00000110090,ENSG00000115592,ENSG00000132356,ENSG00000162409,ENSG00000174697,ENSG00000213625	2.1034991101E0	3.66714E-2	8.74966E-2
h_Lis1Pathway	12	15	2	794	0.25	10	19516	0.05	FOXC1,FOXL1	ENSG00000077279,ENSG00000097007,ENSG00000114841,ENSG00000124721,ENSG00000130779,ENSG00000157193,ENSG00000158486,ENSG00000166579,ENSG00000183914,ENSG00000189056	1.5924685473E0	7.79888E-2	1.47312E-1
h_longevityPathway	9	11	2	794	0.25	7	19519	0.04	FOXC1,FOXL1	ENSG00000017427,ENSG00000112964,ENSG00000118689,ENSG00000121879,ENSG00000140443,ENSG00000142208,ENSG00000225134	1.9492971994E0	4.59454E-2	1.00783E-1
h_malPathway	10	14	3	793	0.38	7	19519	0.04	FOXC1,FOXL1,MAP2K1	ENSG00000067560,ENSG00000067900,ENSG00000102882,ENSG00000106683,ENSG00000135100,ENSG00000136238,ENSG00000143632	2.3560225471E0	5.84362E-3	3.1166E-2
h_mapkPathway	43	60	5	791	0.63	38	19488	0.19	FOXC1,FOXL1,MAP2K1,MAP3K2,MYC	ENSG00000006062,ENSG00000006432,ENSG00000011566,ENSG00000034152,ENSG00000050748,ENSG00000065559,ENSG00000069956,ENSG00000071242,ENSG00000076984,ENSG00000079277,ENSG00000089022,ENSG00000102871,ENSG00000102882,ENSG00000104814,ENSG00000106799,ENSG00000109339,ENSG00000109756,ENSG00000112062,ENSG00000117676,ENSG00000118260,ENSG00000119699,ENSG00000125952,ENSG00000127191,ENSG00000130758,ENSG00000136238,ENSG00000141639,ENSG00000142733,ENSG00000149269,ENSG00000162302,ENSG00000166484,ENSG00000173327,ENSG00000177606,ENSG00000180370,ENSG00000185386,ENSG00000185591,ENSG00000188130,ENSG00000197442,ENSG00000198909	1.1761079554E0	2.56353E-2	7.57912E-2
h_mCalpainPathway	13	15	1	795	0.13	12	19514	0.06	FOXC1	ENSG00000005249,ENSG00000014216,ENSG00000092820,ENSG00000137076,ENSG00000138798,ENSG00000142875,ENSG00000143632,ENSG00000146648,ENSG00000150093,ENSG00000162909,ENSG00000165059,ENSG00000186810	715638.67123E-6	4.05241E-1	4.65087E-1
h_mcmPathway	16	18	2	794	0.25	14	19512	0.07	FOXC1,FOXL1	ENSG00000049130,ENSG00000073111,ENSG00000076003,ENSG00000091651,ENSG00000094804,ENSG00000100297,ENSG00000104738,ENSG00000105173,ENSG00000111276,ENSG00000115942,ENSG00000115947,ENSG00000123374,ENSG00000135336,ENSG00000166508	1.2557913296E0	1.28124E-1	2.15122E-1
h_metPathway	21	29	5	791	0.63	16	19510	0.08	FOXC1,FOXL1,MAP2K1,RAP1A,SOS1	ENSG00000019991,ENSG00000102882,ENSG00000104814,ENSG00000105976,ENSG00000107263,ENSG00000120899,ENSG00000121879,ENSG00000127314,ENSG00000143632,ENSG00000149269,ENSG00000150093,ENSG00000168610,ENSG00000171862,ENSG00000177606,ENSG00000179295,ENSG00000225134	2.042233656E0	1.09773E-3	1.42182E-2
h_mhcPathway	11	11	1	795	0.13	10	19516	0.05	FOXC1	ENSG00000204264,ENSG00000206240,ENSG00000206298,ENSG00000206306,ENSG00000224212,ENSG00000226201,ENSG00000230034,ENSG00000230669,ENSG00000235715,ENSG00000236443	898062.71329E-6	3.55731E-1	4.18869E-1
h_mitochondriaPathway	14	15	1	795	0.13	13	19513	0.07	FOXC1	ENSG00000015475,ENSG00000023445,ENSG00000064012,ENSG00000101966,ENSG00000110330,ENSG00000120868,ENSG00000132906,ENSG00000156709,ENSG00000160049,ENSG00000164305,ENSG00000165806,ENSG00000169598,ENSG00000184047	635544.71698E-6	4.28552E-1	4.83677E-1
h_monocytePathway	9	9	2	794	0.25	7	19519	0.04	FOXC1,FOXL1	ENSG00000005844,ENSG00000007908,ENSG00000026508,ENSG00000090339,ENSG00000115232,ENSG00000150093,ENSG00000160255	1.9492971994E0	4.59454E-2	1.00783E-1
h_mPRPathway	14	19	2	794	0.25	12	19514	0.06	FOXC1,FOXL1	ENSG00000005249,ENSG00000102882,ENSG00000117676,ENSG00000127445,ENSG00000131236,ENSG00000134057,ENSG00000142875,ENSG00000143632,ENSG00000158402,ENSG00000164742,ENSG00000165059,ENSG00000182749	1.4100445052E0	1.02195E-1	1.8168E-1
h_mTORPathway	18	20	4	792	0.5	14	19512	0.07	FOXC1,FOXL1,MTOR,RHEB	ENSG00000005882,ENSG00000075151,ENSG00000079277,ENSG00000103197,ENSG00000107581,ENSG00000110321,ENSG00000114867,ENSG00000121879,ENSG00000142208,ENSG00000156976,ENSG00000165699,ENSG00000165874,ENSG00000171862,ENSG00000225134	1.9514605796E0	4.6072E-3	2.84809E-2
h_myosinPathway	9	9	2	794	0.25	7	19519	0.04	FOXC1,GNA12	ENSG00000067900,ENSG00000077157,ENSG00000100852,ENSG00000120063,ENSG00000154229,ENSG00000156052,ENSG00000182621	1.9492971994E0	4.59454E-2	1.00783E-1
h_ndkDynaminPathway	9	11	1	795	0.13	8	19518	0.04	FOXC1	ENSG00000063245,ENSG00000073921,ENSG00000120910,ENSG00000138814,ENSG00000159082,ENSG00000160014,ENSG00000161203,ENSG00000198668	1.1213087394E0	3.02105E-1	3.78675E-1
